ObjectId;Timestamp;Id;Room;MAC;Distance [m]
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;00:a0:57:22:2d:73;153,54
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;08:cc:68:c2:53:90;124,49
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;08:cc:68:c2:53:92;139,68
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;08:cc:68:c2:53:93;175,84
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;08:cc:68:c2:53:94;139,68
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;08:cc:68:c2:53:9d;115,21
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;08:cc:68:c2:53:9f;102,68
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;18:ef:63:9a:8b:50;48,55
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;18:ef:63:9a:8b:52;43,27
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;18:ef:63:9a:8b:53;38,57
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;18:ef:63:9a:8b:54;43,27
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;18:ef:63:9a:8b:55;38,57
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;18:ef:63:9a:8b:5d;163,37
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;18:ef:63:9a:8b:5f;81,88
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:4f:40;121,96
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:4f:42;136,84
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:4f:43;108,7
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:4f:45;136,84
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:4f:4a;91,87
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:4f:4d;103,08
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:4f:4f;81,88
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:60;87,23
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:62;43,72
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:63;77,74
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:64;97,87
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:65;77,74
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:6a;40,57
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:6c;45,52
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:6d;40,57
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:55:6f;40,57
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:80:30;70
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:80:32;98,88
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:80:33;124,49
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:80:34;124,49
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:80:35;78,55
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:80:3d;32,35
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:57:80:3f;22,9
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:c0;121,96
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:c2;48,55
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:c3;38,57
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:c4;121,96
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:c5;153,54
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:ca;145,6
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:cc;65,04
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;44:ad:d9:70:a8:cf;163,37
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;58:97:bd:62:b0:52;219,1
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;58:97:bd:62:b0:5c;128,77
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;7c:b7:33:9e:15:6e;385,67
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;90:48:9a:18:41:4f;174,04
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;90:72:40:12:86:5e;61,75
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;90:72:40:12:86:5f;48,66
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;96:57:a5:80:7d:fa;275,83
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;bc:85:56:4f:8d:6e;87,23
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:90;54,48
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:92;61,12
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:93;10,87
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:94;76,95
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:95;61,12
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:9a;4,59
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:9d;6,48
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:c8:35:9f;4,09
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:d0;109,81
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:d2;97,87
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:d3;97,87
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:d4;77,74
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:d5;123,21
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:da;64,29
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:dc;57,3
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:dd;36,16
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:79:df;40,57
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:7d:40;156,72
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:7d:42;175,84
5805e5baf202262c4eb63a76;1476781498044;Tim;Mensa;fc:5b:39:ce:7d:4a;183,3
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;00:a0:57:22:2d:73;153,54
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;08:cc:68:c2:53:92;139,68
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;08:cc:68:c2:53:9a;102,68
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;18:ef:63:9a:8b:50;216,88
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;18:ef:63:9a:8b:53;96,88
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;18:ef:63:9a:8b:55;193,29
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:4f:40;136,84
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:4f:42;172,27
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:4f:44;136,84
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:4f:4a;103,08
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:4f:4c;103,08
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:55:63;24,58
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:55:65;43,72
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:55:6c;12,83
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:55:6d;12,83
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:55:6f;12,83
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:80:30;31,27
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:80:3a;18,19
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:80:3c;20,41
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:80:3d;12,88
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:57:80:3f;16,21
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:70:a8:c0;27,3
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:70:a8:c3;43,27
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:70:a8:c5;34,37
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;44:ad:d9:70:a8:cd;57,97
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;70:10:5c:83:c4:cd;115,21
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;90:48:9a:18:41:4f;123,21
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;90:72:40:12:86:5e;43,72
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;90:72:40:12:86:5f;13,71
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;96:57:a5:80:7d:fa;309,49
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;bc:85:56:4f:8d:6e;49,05
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:c8:35:90;24,33
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:c8:35:93;19,33
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:c8:35:95;15,35
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:c8:35:9d;4,59
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:c8:35:9f;4,59
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:79:d0;69,29
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:79:d5;55,04
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:79:dc;18,12
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:79:dd;12,83
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:79:df;12,83
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:7d:43;110,95
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:7d:4a;115,66
5805e5baf202262c4eb63a77;1476781498142;Andi;Mensa;fc:5b:39:ce:7d:4f;103,08
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;00:a0:57:22:2d:73;172,27
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;08:cc:68:c2:53:90;124,49
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;08:cc:68:c2:53:92;139,68
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;08:cc:68:c2:53:93;175,84
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;08:cc:68:c2:53:94;139,68
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;08:cc:68:c2:53:9d;115,21
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;08:cc:68:c2:53:9f;102,68
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;18:ef:63:9a:8b:50;48,55
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;18:ef:63:9a:8b:52;43,27
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;18:ef:63:9a:8b:54;43,27
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;18:ef:63:9a:8b:5d;163,37
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:4f:40;121,96
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:4f:42;136,84
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:4f:4d;103,08
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:60;87,23
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:62;30,95
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:63;69,29
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:64;97,87
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:65;69,29
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:6a;45,52
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:6c;51,07
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:6d;40,57
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:55:6f;40,57
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:80:30;70
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:80:32;98,88
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:80:33;124,49
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:80:34;124,49
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:80:35;70
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:80:3d;22,9
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:57:80:3f;22,9
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:70:a8:c0;121,96
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:70:a8:c3;38,57
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:70:a8:c4;121,96
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:70:a8:c5;153,54
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:70:a8:ca;145,6
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:70:a8:cc;51,66
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;44:ad:d9:70:a8:cf;163,37
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;58:97:bd:62:b0:52;219,1
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;58:97:bd:62:b0:5c;128,77
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;7c:b7:33:9e:15:6e;385,67
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;90:48:9a:18:41:4f;245,84
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;90:72:40:12:86:5e;49,05
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;90:72:40:12:86:5f;48,66
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;96:57:a5:80:7d:fa;275,83
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;bc:85:56:4f:8d:6e;77,74
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:90;54,48
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:92;61,12
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:93;9,69
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:94;76,95
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:95;61,12
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:9a;3,64
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:9d;4,59
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:c8:35:9f;4,09
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:d0;109,81
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:d2;97,87
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:d3;97,87
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:d4;77,74
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:d5;123,21
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:da;80,94
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:dc;72,14
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:dd;36,16
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:79:df;45,52
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:7d:40;139,68
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:7d:42;175,84
5805e5bbf202262c4eb63a78;1476781499034;Tim;Mensa;fc:5b:39:ce:7d:4a;183,3
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;00:a0:57:22:2d:73;153,54
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;08:cc:68:c2:53:92;139,68
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;08:cc:68:c2:53:9a;102,68
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;18:ef:63:9a:8b:50;216,88
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;18:ef:63:9a:8b:53;96,88
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;18:ef:63:9a:8b:55;193,29
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:4f:40;153,54
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:4f:42;172,27
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:4f:44;153,54
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:4f:4a;103,08
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:4f:4c;115,66
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:55:63;27,58
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:55:65;38,96
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:55:6c;12,83
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:55:6d;12,83
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:55:6f;12,83
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:80:30;31,27
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:80:3a;18,19
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:80:3c;22,9
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:80:3d;14,45
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:57:80:3f;16,21
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:70:a8:c0;30,63
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:70:a8:c3;43,27
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:70:a8:c5;38,57
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;44:ad:d9:70:a8:cd;57,97
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;70:10:5c:83:c4:cd;115,21
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;90:48:9a:18:41:4f;155,11
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;90:72:40:12:86:5e;38,96
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;90:72:40:12:86:5f;15,39
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;96:57:a5:80:7d:fa;309,49
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;bc:85:56:4f:8d:6e;55,04
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:c8:35:90;24,33
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:c8:35:93;19,33
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:c8:35:95;15,35
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:c8:35:9d;3,64
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:c8:35:9f;3,64
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:79:d0;77,74
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:79:d5;61,75
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:79:dc;18,12
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:79:dd;14,39
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:79:df;14,39
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:7d:43;110,95
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:7d:4a;115,66
5805e5bbf202262c4eb63a79;1476781499425;Andi;Mensa;fc:5b:39:ce:7d:4f;103,08
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;00:a0:57:22:2d:73;172,27
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;08:cc:68:c2:53:90;124,49
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;08:cc:68:c2:53:92;139,68
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;08:cc:68:c2:53:93;175,84
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;08:cc:68:c2:53:94;139,68
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;08:cc:68:c2:53:9d;115,21
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;08:cc:68:c2:53:9f;102,68
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;18:ef:63:9a:8b:50;48,55
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;18:ef:63:9a:8b:52;43,27
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;18:ef:63:9a:8b:54;43,27
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;18:ef:63:9a:8b:5d;163,37
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:4f:40;121,96
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:4f:42;136,84
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:4f:4d;103,08
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:60;87,23
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:62;30,95
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:63;69,29
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:64;97,87
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:65;69,29
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:6a;45,52
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:6c;51,07
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:6d;40,57
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:55:6f;40,57
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:80:30;70
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:80:32;98,88
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:80:33;124,49
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:80:34;124,49
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:80:35;70
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:80:3d;22,9
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:57:80:3f;22,9
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:70:a8:c0;121,96
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:70:a8:c3;38,57
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:70:a8:c4;121,96
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:70:a8:c5;153,54
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:70:a8:ca;145,6
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:70:a8:cc;51,66
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;44:ad:d9:70:a8:cf;163,37
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;58:97:bd:62:b0:52;219,1
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;58:97:bd:62:b0:5c;128,77
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;7c:b7:33:9e:15:6e;385,67
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;90:48:9a:18:41:4f;245,84
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;90:72:40:12:86:5e;49,05
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;90:72:40:12:86:5f;48,66
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;96:57:a5:80:7d:fa;275,83
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;bc:85:56:4f:8d:6e;77,74
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;fc:5b:39:c8:35:90;54,48
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;fc:5b:39:c8:35:92;61,12
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;fc:5b:39:c8:35:93;9,69
5805e5bcf202262c4eb63a7a;1476781500208;Tim;Mensa;fc:5b:39:c8:35:94;76,95
